Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
11	0	258	appFace://	OutTimedOutInterests	0	0	0	0
11	0	-1	all	SatisfiedInterests	10	0	2	0
11	0	-1	all	TimedOutInterests	0	0	0	0
11	1	1	internal://	InInterests	0	0	0	0
11	1	1	internal://	OutInterests	0	0	0	0
11	1	1	internal://	InData	0	0	0	0
11	1	1	internal://	OutData	0	0	0	0
11	1	1	internal://	InNacks	0	0	0	0
11	1	1	internal://	OutNacks	0	0	0	0
11	1	1	internal://	InSatisfiedInterests	0	0	0	0
11	1	1	internal://	InTimedOutInterests	0	0	0	0
11	1	1	internal://	OutSatisfiedInterests	1.44115e-37	0	0	0
11	1	1	internal://	OutTimedOutInterests	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	InInterests	10	0.253906	2	0.0507812
11	1	256	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	OutData	10	10.3125	2	2.0625
11	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	10	0	2	0
11	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
11	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	OutInterests	10	0.253906	2	0.0507812
11	1	257	netdev://[00:00:00:00:00:03]	InData	10	10.3125	2	2.0625
11	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
11	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	10	0	2	0
11	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
11	1	258	internal://	InInterests	0	0	0	0
11	1	258	internal://	OutInterests	0	0	0	0
11	1	258	internal://	InData	0	0	0	0
11	1	258	internal://	OutData	0	0	0	0
11	1	258	internal://	InNacks	0	0	0	0
11	1	258	internal://	OutNacks	0	0	0	0
11	1	258	internal://	InSatisfiedInterests	1.44115e-37	0	0	0
11	1	258	internal://	InTimedOutInterests	0	0	0	0
11	1	258	internal://	OutSatisfiedInterests	0	0	0	0
11	1	258	internal://	OutTimedOutInterests	0	0	0	0
11	1	-1	all	SatisfiedInterests	10	0	2	0
11	1	-1	all	TimedOutInterests	0	0	0	0
11	2	1	internal://	InInterests	0	0	0	0
11	2	1	internal://	OutInterests	0	0	0	0
11	2	1	internal://	InData	0	0	0	0
11	2	1	internal://	OutData	0	0	0	0
11	2	1	internal://	InNacks	0	0	0	0
11	2	1	internal://	OutNacks	0	0	0	0
11	2	1	internal://	InSatisfiedInterests	0	0	0	0
11	2	1	internal://	InTimedOutInterests	0	0	0	0
11	2	1	internal://	OutSatisfiedInterests	1.44115e-37	0	0	0
11	2	1	internal://	OutTimedOutInterests	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	InInterests	10	0.253906	2	0.0507812
11	2	256	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	OutData	10	10.3125	2	2.0625
11	2	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	10	0	2	0
11	2	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
11	2	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
11	2	257	internal://	InInterests	0	0	0	0
11	2	257	internal://	OutInterests	0	0	0	0
11	2	257	internal://	InData	0	0	0	0
11	2	257	internal://	OutData	0	0	0	0
11	2	257	internal://	InNacks	0	0	0	0
11	2	257	internal://	OutNacks	0	0	0	0
11	2	257	internal://	InSatisfiedInterests	1.44115e-37	0	0	0
11	2	257	internal://	InTimedOutInterests	0	0	0	0
11	2	257	internal://	OutSatisfiedInterests	0	0	0	0
11	2	257	internal://	OutTimedOutInterests	0	0	0	0
11	2	258	appFace://	InInterests	0	0	0	0
11	2	258	appFace://	OutInterests	10	0.253906	2	0.0507812
11	2	258	appFace://	InData	10	10.3125	2	2.0625
11	2	258	appFace://	OutData	0	0	0	0
11	2	258	appFace://	InNacks	0	0	0	0
11	2	258	appFace://	OutNacks	0	0	0	0
11	2	258	appFace://	InSatisfiedInterests	0	0	0	0
11	2	258	appFace://	InTimedOutInterests	0	0	0	0
11	2	258	appFace://	OutSatisfiedInterests	10	0	2	0
11	2	258	appFace://	OutTimedOutInterests	0	0	0	0
11	2	-1	all	SatisfiedInterests	10	0	2	0
11	2	-1	all	TimedOutInterests	0	0	0	0
11.2	0	1	internal://	InInterests	0	0	0	0
11.2	0	1	internal://	OutInterests	0	0	0	0
11.2	0	1	internal://	InData	0	0	0	0
11.2	0	1	internal://	OutData	0	0	0	0
11.2	0	1	internal://	InNacks	0	0	0	0
11.2	0	1	internal://	OutNacks	0	0	0	0
11.2	0	1	internal://	InSatisfiedInterests	0	0	0	0
11.2	0	1	internal://	InTimedOutInterests	0	0	0	0
11.2	0	1	internal://	OutSatisfiedInterests	2.8823e-38	0	0	0
11.2	0	1	internal://	OutTimedOutInterests	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	OutInterests	10	0.253906	2	0.0507812
11.2	0	256	netdev://[00:00:00:00:00:01]	InData	10	10.3125	2	2.0625
11.2	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
11.2	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	10	0	2	0
11.2	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
11.2	0	257	internal://	InInterests	0	0	0	0
11.2	0	257	internal://	OutInterests	0	0	0	0
11.2	0	257	internal://	InData	0	0	0	0
11.2	0	257	internal://	OutData	0	0	0	0
11.2	0	257	internal://	InNacks	0	0	0	0
11.2	0	257	internal://	OutNacks	0	0	0	0
11.2	0	257	internal://	InSatisfiedInterests	2.8823e-38	0	0	0
11.2	0	257	internal://	InTimedOutInterests	0	0	0	0
11.2	0	257	internal://	OutSatisfiedInterests	0	0	0	0
11.2	0	257	internal://	OutTimedOutInterests	0	0	0	0
11.2	0	258	appFace://	InInterests	10	0.253906	2	0.0507812
11.2	0	258	appFace://	OutInterests	0	0	0	0
11.2	0	258	appFace://	InData	0	0	0	0
11.2	0	258	appFace://	OutData	10	10.3125	2	2.0625
11.2	0	258	appFace://	InNacks	0	0	0	0
11.2	0	258	appFace://	OutNacks	0	0	0	0
11.2	0	258	appFace://	InSatisfiedInterests	10	0	2	0
11.2	0	258	appFace://	InTimedOutInterests	0	0	0	0
11.2	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
11.2	0	258	appFace://	OutTimedOutInterests	0	0	0	0
11.2	0	-1	all	SatisfiedInterests	10	0	2	0
11.2	0	-1	all	TimedOutInterests	0	0	0	0
11.2	1	1	internal://	InInterests	0	0	0	0
11.2	1	1	internal://	OutInterests	0	0	0	0
11.2	1	1	internal://	InData	0	0	0	0
11.2	1	1	internal://	OutData	0	0	0	0
11.2	1	1	internal://	InNacks	0	0	0	0
11.2	1	1	internal://	OutNacks	0	0	0	0
11.2	1	1	internal://	InSatisfiedInterests	0	0	0	0
11.2	1	1	internal://	InTimedOutInterests	0	0	0	0
11.2	1	1	internal://	OutSatisfiedInterests	2.8823e-38	0	0	0
11.2	1	1	internal://	OutTimedOutInterests	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	InInterests	10	0.253906	2	0.0507812
11.2	1	256	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	OutData	10	10.3125	2	2.0625
11.2	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	10	0	2	0
11.2	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
11.2	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	OutInterests	10	0.253906	2	0.0507812
11.2	1	257	netdev://[00:00:00:00:00:03]	InData	10	10.3125	2	2.0625
11.2	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
11.2	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	10	0	2	0
11.2	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
11.2	1	258	internal://	InInterests	0	0	0	0
11.2	1	258	internal://	OutInterests	0	0	0	0
11.2	1	258	internal://	InData	0	0	0	0
11.2	1	258	internal://	OutData	0	0	0	0
11.2	1	258	internal://	InNacks	0	0	0	0
11.2	1	258	internal://	OutNacks	0	0	0	0
11.2	1	258	internal://	InSatisfiedInterests	2.8823e-38	0	0	0
11.2	1	258	internal://	InTimedOutInterests	0	0	0	0
11.2	1	258	internal://	OutSatisfiedInterests	0	0	0	0
11.2	1	258	internal://	OutTimedOutInterests	0	0	0	0
11.2	1	-1	all	SatisfiedInterests	10	0	2	0
11.2	1	-1	all	TimedOutInterests	0	0	0	0
11.2	2	1	internal://	InInterests	0	0	0	0
11.2	2	1	internal://	OutInterests	0	0	0	0
11.2	2	1	internal://	InData	0	0	0	0
11.2	2	1	internal://	OutData	0	0	0	0
11.2	2	1	internal://	InNacks	0	0	0	0
11.2	2	1	internal://	OutNacks	0	0	0	0
11.2	2	1	internal://	InSatisfiedInterests	0	0	0	0
11.2	2	1	internal://	InTimedOutInterests	0	0	0	0
11.2	2	1	internal://	OutSatisfiedInterests	2.8823e-38	0	0	0
11.2	2	1	internal://	OutTimedOutInterests	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	InInterests	10	0.253906	2	0.0507812
11.2	2	256	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	OutData	10	10.3125	2	2.0625
11.2	2	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	10	0	2	0
11.2	2	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
11.2	2	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
11.2	2	257	internal://	InInterests	0	0	0	0
11.2	2	257	internal://	OutInterests	0	0	0	0
11.2	2	257	internal://	InData	0	0	0	0
11.2	2	257	internal://	OutData	0	0	0	0
11.2	2	257	internal://	InNacks	0	0	0	0
11.2	2	257	internal://	OutNacks	0	0	0	0
11.2	2	257	internal://	InSatisfiedInterests	2.8823e-38	0	0	0
11.2	2	257	internal://	InTimedOutInterests	0	0	0	0
11.2	2	257	internal://	OutSatisfiedInterests	0	0	0	0
11.2	2	257	internal://	OutTimedOutInterests	0	0	0	0
11.2	2	258	appFace://	InInterests	0	0	0	0
11.2	2	258	appFace://	OutInterests	10	0.253906	2	0.0507812
11.2	2	258	appFace://	InData	10	10.3125	2	2.0625
11.2	2	258	appFace://	OutData	0	0	0	0
11.2	2	258	appFace://	InNacks	0	0	0	0
11.2	2	258	appFace://	OutNacks	0	0	0	0
11.2	2	258	appFace://	InSatisfiedInterests	0	0	0	0
11.2	2	258	appFace://	InTimedOutInterests	0	0	0	0
11.2	2	258	appFace://	OutSatisfiedInterests	10	0	2	0
11.2	2	258	appFace://	OutTimedOutInterests	0	0	0	0
11.2	2	-1	all	SatisfiedInterests	10	0	2	0
11.2	2	-1	all	TimedOutInterests	0	0	0	0
11.4	0	1	internal://	InInterests	0	0	0	0
11.4	0	1	internal://	OutInterests	0	0	0	0
11.4	0	1	internal://	InData	0	0	0	0
11.4	0	1	internal://	OutData	0	0	0	0
11.4	0	1	internal://	InNacks	0	0	0	0
11.4	0	1	internal://	OutNacks	0	0	0	0
11.4	0	1	internal://	InSatisfiedInterests	0	0	0	0
11.4	0	1	internal://	InTimedOutInterests	0	0	0	0
11.4	0	1	internal://	OutSatisfiedInterests	5.76461e-39	0	0	0
11.4	0	1	internal://	OutTimedOutInterests	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	OutInterests	10	0.253906	2	0.0507812
11.4	0	256	netdev://[00:00:00:00:00:01]	InData	10	10.3125	2	2.0625
11.4	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
11.4	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	10	0	2	0
11.4	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
11.4	0	257	internal://	InInterests	0	0	0	0
11.4	0	257	internal://	OutInterests	0	0	0	0
11.4	0	257	internal://	InData	0	0	0	0
11.4	0	257	internal://	OutData	0	0	0	0
11.4	0	257	internal://	InNacks	0	0	0	0
11.4	0	257	internal://	OutNacks	0	0	0	0
11.4	0	257	internal://	InSatisfiedInterests	5.76461e-39	0	0	0
11.4	0	257	internal://	InTimedOutInterests	0	0	0	0
11.4	0	257	internal://	OutSatisfiedInterests	0	0	0	0
11.4	0	257	internal://	OutTimedOutInterests	0	0	0	0
11.4	0	258	appFace://	InInterests	10	0.253906	2	0.0507812
11.4	0	258	appFace://	OutInterests	0	0	0	0
11.4	0	258	appFace://	InData	0	0	0	0
11.4	0	258	appFace://	OutData	10	10.3125	2	2.0625
11.4	0	258	appFace://	InNacks	0	0	0	0
11.4	0	258	appFace://	OutNacks	0	0	0	0
11.4	0	258	appFace://	InSatisfiedInterests	10	0	2	0
11.4	0	258	appFace://	InTimedOutInterests	0	0	0	0
11.4	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
11.4	0	258	appFace://	OutTimedOutInterests	0	0	0	0
11.4	0	-1	all	SatisfiedInterests	10	0	2	0
11.4	0	-1	all	TimedOutInterests	0	0	0	0
11.4	1	1	internal://	InInterests	0	0	0	0
11.4	1	1	internal://	OutInterests	0	0	0	0
11.4	1	1	internal://	InData	0	0	0	0
11.4	1	1	internal://	OutData	0	0	0	0
11.4	1	1	internal://	InNacks	0	0	0	0
11.4	1	1	internal://	OutNacks	0	0	0	0
11.4	1	1	internal://	InSatisfiedInterests	0	0	0	0
11.4	1	1	internal://	InTimedOutInterests	0	0	0	0
11.4	1	1	internal://	OutSatisfiedInterests	5.76461e-39	0	0	0
11.4	1	1	internal://	OutTimedOutInterests	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	InInterests	10	0.253906	2	0.0507812
11.4	1	256	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	OutData	10	10.3125	2	2.0625
11.4	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	10	0	2	0
11.4	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
11.4	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	OutInterests	10	0.253906	2	0.0507812
11.4	1	257	netdev://[00:00:00:00:00:03]	InData	10	10.3125	2	2.0625
11.4	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
11.4	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	10	0	2	0
11.4	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
11.4	1	258	internal://	InInterests	0	0	0	0
11.4	1	258	internal://	OutInterests	0	0	0	0
11.4	1	258	internal://	InData	0	0	0	0
11.4	1	258	internal://	OutData	0	0	0	0
11.4	1	258	internal://	InNacks	0	0	0	0
11.4	1	258	internal://	OutNacks	0	0	0	0
11.4	1	258	internal://	InSatisfiedInterests	5.76461e-39	0	0	0
11.4	1	258	internal://	InTimedOutInterests	0	0	0	0
11.4	1	258	internal://	OutSatisfiedInterests	0	0	0	0
11.4	1	258	internal://	OutTimedOutInterests	0	0	0	0
11.4	1	-1	all	SatisfiedInterests	10	0	2	0
11.4	1	-1	all	TimedOutInterests	0	0	0	0
11.4	2	1	internal://	InInterests	0	0	0	0
11.4	2	1	internal://	OutInterests	0	0	0	0
11.4	2	1	internal://	InData	0	0	0	0
11.4	2	1	internal://	OutData	0	0	0	0
11.4	2	1	internal://	InNacks	0	0	0	0
11.4	2	1	internal://	OutNacks	0	0	0	0
11.4	2	1	internal://	InSatisfiedInterests	0	0	0	0
11.4	2	1	internal://	InTimedOutInterests	0	0	0	0
11.4	2	1	internal://	OutSatisfiedInterests	5.76461e-39	0	0	0
11.4	2	1	internal://	OutTimedOutInterests	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	InInterests	10	0.253906	2	0.0507812
11.4	2	256	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	OutData	10	10.3125	2	2.0625
11.4	2	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	10	0	2	0
11.4	2	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
11.4	2	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
11.4	2	257	internal://	InInterests	0	0	0	0
11.4	2	257	internal://	OutInterests	0	0	0	0
11.4	2	257	internal://	InData	0	0	0	0
11.4	2	257	internal://	OutData	0	0	0	0
11.4	2	257	internal://	InNacks	0	0	0	0
11.4	2	257	internal://	OutNacks	0	0	0	0
11.4	2	257	internal://	InSatisfiedInterests	5.76461e-39	0	0	0
11.4	2	257	internal://	InTimedOutInterests	0	0	0	0
11.4	2	257	internal://	OutSatisfiedInterests	0	0	0	0
11.4	2	257	internal://	OutTimedOutInterests	0	0	0	0
11.4	2	258	appFace://	InInterests	0	0	0	0
11.4	2	258	appFace://	OutInterests	10	0.253906	2	0.0507812
11.4	2	258	appFace://	InData	10	10.3125	2	2.0625
11.4	2	258	appFace://	OutData	0	0	0	0
11.4	2	258	appFace://	InNacks	0	0	0	0
11.4	2	258	appFace://	OutNacks	0	0	0	0
11.4	2	258	appFace://	InSatisfiedInterests	0	0	0	0
11.4	2	258	appFace://	InTimedOutInterests	0	0	0	0
11.4	2	258	appFace://	OutSatisfiedInterests	10	0	2	0
11.4	2	258	appFace://	OutTimedOutInterests	0	0	0	0
11.4	2	-1	all	SatisfiedInterests	10	0	2	0
11.4	2	-1	all	TimedOutInterests	0	0	0	0
11.6	0	1	internal://	InInterests	0	0	0	0
11.6	0	1	internal://	OutInterests	0	0	0	0
11.6	0	1	internal://	InData	0	0	0	0
11.6	0	1	internal://	OutData	0	0	0	0
11.6	0	1	internal://	InNacks	0	0	0	0
11.6	0	1	internal://	OutNacks	0	0	0	0
11.6	0	1	internal://	InSatisfiedInterests	0	0	0	0
11.6	0	1	internal://	InTimedOutInterests	0	0	0	0
11.6	0	1	internal://	OutSatisfiedInterests	1.15292e-39	0	0	0
11.6	0	1	internal://	OutTimedOutInterests	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	OutInterests	10	0.253906	2	0.0507812
11.6	0	256	netdev://[00:00:00:00:00:01]	InData	10	10.3125	2	2.0625
11.6	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
11.6	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	10	0	2	0
11.6	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
11.6	0	257	internal://	InInterests	0	0	0	0
11.6	0	257	internal://	OutInterests	0	0	0	0
11.6	0	257	internal://	InData	0	0	0	0
11.6	0	257	internal://	OutData	0	0	0	0
11.6	0	257	internal://	InNacks	0	0	0	0
11.6	0	257	internal://	OutNacks	0	0	0	0
11.6	0	257	internal://	InSatisfiedInterests	1.15292e-39	0	0	0
11.6	0	257	internal://	InTimedOutInterests	0	0	0	0
11.6	0	257	internal://	OutSatisfiedInterests	0	0	0	0
11.6	0	257	internal://	OutTimedOutInterests	0	0	0	0
11.6	0	258	appFace://	InInterests	10	0.253906	2	0.0507812
11.6	0	258	appFace://	OutInterests	0	0	0	0
11.6	0	258	appFace://	InData	0	0	0	0
11.6	0	258	appFace://	OutData	10	10.3125	2	2.0625
11.6	0	258	appFace://	InNacks	0	0	0	0
11.6	0	258	appFace://	OutNacks	0	0	0	0
11.6	0	258	appFace://	InSatisfiedInterests	10	0	2	0
11.6	0	258	appFace://	InTimedOutInterests	0	0	0	0
11.6	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
11.6	0	258	appFace://	OutTimedOutInterests	0	0	0	0
11.6	0	-1	all	SatisfiedInterests	10	0	2	0
11.6	0	-1	all	TimedOutInterests	0	0	0	0
11.6	1	1	internal://	InInterests	0	0	0	0
11.6	1	1	internal://	OutInterests	0	0	0	0
11.6	1	1	internal://	InData	0	0	0	0
11.6	1	1	internal://	OutData	0	0	0	0
11.6	1	1	internal://	InNacks	0	0	0	0
11.6	1	1	internal://	OutNacks	0	0	0	0
11.6	1	1	internal://	InSatisfiedInterests	0	0	0	0
11.6	1	1	internal://	InTimedOutInterests	0	0	0	0
11.6	1	1	internal://	OutSatisfiedInterests	1.15292e-39	0	0	0
11.6	1	1	internal://	OutTimedOutInterests	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	InInterests	10	0.253906	2	0.0507812
11.6	1	256	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	OutData	10	10.3125	2	2.0625
11.6	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	10	0	2	0
11.6	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
11.6	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	OutInterests	10	0.253906	2	0.0507812
11.6	1	257	netdev://[00:00:00:00:00:03]	InData	10	10.3125	2	2.0625
11.6	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
11.6	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	10	0	2	0
11.6	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
11.6	1	258	internal://	InInterests	0	0	0	0
11.6	1	258	internal://	OutInterests	0	0	0	0
11.6	1	258	internal://	InData	0	0	0	0
11.6	1	258	internal://	OutData	0	0	0	0
11.6	1	258	internal://	InNacks	0	0	0	0
11.6	1	258	internal://	OutNacks	0	0	0	0
11.6	1	258	internal://	InSatisfiedInterests	1.15292e-39	0	0	0
11.6	1	258	internal://	InTimedOutInterests	0	0	0	0
11.6	1	258	internal://	OutSatisfiedInterests	0	0	0	0
11.6	1	258	internal://	OutTimedOutInterests	0	0	0	0
11.6	1	-1	all	SatisfiedInterests	10	0	2	0
11.6	1	-1	all	TimedOutInterests	0	0	0	0
11.6	2	1	internal://	InInterests	0	0	0	0
11.6	2	1	internal://	OutInterests	0	0	0	0
11.6	2	1	internal://	InData	0	0	0	0
11.6	2	1	internal://	OutData	0	0	0	0
11.6	2	1	internal://	InNacks	0	0	0	0
